Warehouse,Customer Name,Customer Code,SKU Name,SKU Code,UOM - Sale,Pack Size,SKU Item Selling Price,ASP,FG Dispatch Qty,FG Qty Sold,Revenue,IN-take Cost / Packet ABP,In-take Margin (IM)% - WO FM,FM,FM%,In-take Margin (IM)% - With FM,PPL,DC Dump,RTV Dump,Stock Loss Dump,Transit/damage Loss,Production PPL%,Stock Adjustment %,DC Dump%,RTV Dump %,Stock Loss Dump %,Transit/damage Loss %,Total Production PPL% & Dump%,PM%,Labour / Packet,Transport / Packet,Packaging / Packet,Labelling / Packet,Utility / Packet,Consumables / Packet,Ops Cost / Packet,Ops Cost / Packet - Supply Net Of RTV,Ops Cost %,OM%,Report Date
Mumbai,STPL - Mumbai,STM,Mixed Sprouts - 200 GM,,pack,200 GM,25.4,0.0,4,4,101.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,French Beans [Julienne Cut],,pack,0.2KG,33.0,0.0,1,1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Julienne Cut Carrot Orange + French Beans,,pack,0.2KG,26.6,0.0,2,2,53.2,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Brown Channa Sprouts,,pack,0.2KG,19.0,0.0,1,1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Green Peas Shelled IH,,pack,250 GM,30.3,0.0,2,2,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Broccoli Florets,,pack,0.5KG,45.5,0.0,1,1,45.5,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Broccoli Florets,,pack,0.5KG,45.5,0.0,1,1,45.5,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Broccoli Florets,,pack,0.25KG,27.0,0.0,3,3,81.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Broccoli Florets,,pack,0.25KG,27.0,0.0,3,3,81.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Sliced Bitter Gourd [Karela],,pack,0.25KG,47.2,0.0,2,2,94.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Dice Cluster Beans[Guar Phali],,pack,0.2KG,33.0,0.0,8,8,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Chopped French Beans,,pack,0.25KG,39.1,0.0,2,2,78.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Cut Cucumber Green,,pack,0.25KG,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Sliced Onion,,pack,0.2KG,14.3,0.0,1,1,14.3,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Carrot Cubes,,pack,0.25KG,23.0,0.0,1,1,23.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Carrot Batonnets,,pack,0.25KG,23.0,0.0,1,1,23.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Diced Pumpkin Red,,pack,0.25KG,16.9,0.0,5,5,84.5,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Fresh Raw Mango Juice (aam panna),,pack,250 ML,53.1,0.0,60,60,3186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Fruit Chaat Mumbai,,pack,0.25 Kg,158.3,0.0,1,1,158.3,0.0,0.0,0.3,0.0,0.0,0.0,0.1,-0.1,93.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Pineapple Cut 200gms,,pack,200 gms,30.6,0.0,3,3,91.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,8.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Pomegranate Arils In House,,pack,0.2KG,219.7,0.0,2,2,439.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Jackfruit Peeled 200 GMs,,pack,200 GMs,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Cut Kiwi Green,,pack,250 GM,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Muskmelon Chunks,,pack,0.5KG,49.6,0.0,4,4,198.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Papaya Chunks,,pack,0.5KG,102.3,0.0,3,3,306.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Pineapple Chunks 200 Gms,,pack,0.2KG,30.6,0.0,1,1,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,2.9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Pineapple Chunks,,pack,0.5KG,63.6,0.0,2,2,127.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,14.4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Sliced Watermelon,,pack,0.5KG,46.9,0.0,9,9,422.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,STPL - Mumbai,STM,Pav Bhaji Mix,,pack,0.5KG,39.7,0.0,2,2,79.4,0.0,0.0,13.0,0.0,0.0,0.0,0.1,0.0,9.4,1.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,Food Square,FSQ,Stuffed Bhavnagari Chilli,,pack,0.25KG,83.9,83.9,4,4,335.6,38.4,54.2,0.0,0.0,54.2,0.9,0.0,0.0,0.0,0.0,1.1,,0.0,0.0,0.0,0.0,1.1,53.2,5.0,1.2,4.0,0,0.8,0,11.0,11.0,13.110846245530391,40.08915375446961,2025-04-29
Mumbai,Food Square,FSQ,Stuffed Lady Finger,,pack,0.25kg,75.4,75.4,4,4,301.6,35.6,52.8,0.0,0.0,52.8,1.2,0.0,0.0,0.0,0.0,1.6,,0.0,0.0,0.0,0.0,1.6,51.2,5.0,1.2,4.0,0,0.8,0,11.0,11.0,14.58885941644562,36.61114058355438,2025-04-29
Mumbai,Food Square,FSQ,DIY Thai Red Curry Kit,,pack,1,465.3,465.3,1,1,465.3,175.9,62.2,0.0,0.0,62.2,6.6,0.0,0.0,0.0,0.0,1.4,,0.0,0.0,0.0,0.0,1.4,60.8,10.0,1.2,56.8,0,0.8,0,68.8,68.8,14.78615946701053,46.01384053298947,2025-04-29
Mumbai,Food Square,FSQ,Veg Ramen NB,,pack,Serves 2,624.1,624.1,2,2,1248.2,83.5,86.6,0.0,0.0,86.6,2.3,0.0,0.0,0.0,0.0,0.4,,0.0,0.0,0.0,0.0,0.4,86.3,10.0,1.2,101.0,0,0.8,0,113.0,113.0,18.106072744752446,68.19392725524756,2025-04-29
Mumbai,Food Square,FSQ,Sushi Kit (No Veggies),,pack,Serves 3,1100.8,1100.8,2,2,2201.6,353.8,67.9,0.0,0.0,67.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,67.9,10.0,1.2,141.4,0,0.8,0,153.4,153.4,13.935319767441861,53.964680232558145,2025-04-29
Mumbai,Food Square,FSQ,Pluckk Mango Juice 250Ml (Ambient),,pack,250 ml,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,Food Square,FSQ,Pluckk Chilli Guava Juice 250Ml (Ambient),,pack,250 ml,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,Food Square,FSQ,Pluckk Valencia Orange Juice 250Ml (Ambient),,pack,250 ml,109.2,109.2,15,15,1638.0,72.8,33.3,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,33.3,1.0,1.2,0.0,0,0.8,0,3.0,3.0,2.7472527472527473,30.55274725274725,2025-04-29
Mumbai,Food Square,FSQ,Pluckk Pineapple Juice 250Ml (Ambient),,pack,250 ml,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,Food Square,FSQ,Pluckk Roasted Tomato and Basil Soup	,,pack,200 Gms,109.3,109.3,2,2,218.6,58.7,46.3,0.0,0.0,46.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,46.3,0.5,2.0,0.0,0,0.8,0,3.3,3.3,3.019213174748399,43.280786825251596,2025-04-29
Mumbai,Food Square,FSQ,Dan Dan Noodles,,pack,1 Pack,177.7,177.7,7,7,1243.9,59.1,66.7,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,66.7,0.2,2.0,6.5,0,0.8,0,9.5,9.5,5.346088913899831,61.35391108610017,2025-04-29
Mumbai,Food Square,FSQ,Korean Noodles,,pack,1 Pack,177.7,177.7,7,7,1243.9,54.5,69.3,0.0,0.0,69.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,69.3,0.2,2.0,6.5,0,0.8,0,9.5,9.5,5.346088913899831,63.95391108610016,2025-04-29
Mumbai,TULA HOSPITALITY & WELLNESS LLP,THW,Pluckk Sugarcane Juice 250Ml (Ambient),,pack,250 ml,79.5,79.5,3,3,238.5,34.7,56.4,0.0,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,56.4,1.0,5.0,0.0,0,0.8,0,6.8,6.8,8.553459119496855,47.84654088050314,2025-04-29
Mumbai,TULA HOSPITALITY & WELLNESS LLP,THW,Pluckk Mango Juice 250Ml (Ambient),,pack,250 ml,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,TULA HOSPITALITY & WELLNESS LLP,THW,Pluckk Chilli Guava Juice 250Ml (Ambient),,pack,250 ml,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,TULA HOSPITALITY & WELLNESS LLP,THW,Pluckk Pomegranate Juice 250Ml (Ambient)	,,pack,250 ml,133.0,133.0,3,3,399.0,72.8,45.3,0.0,0.0,45.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.3,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,45.3,2025-04-29
Mumbai,TULA HOSPITALITY & WELLNESS LLP,THW,Pluckk Valencia Orange Juice 250Ml (Ambient),,pack,250 ml,133.0,133.0,3,3,399.0,72.8,45.3,0.0,0.0,45.3,0.0,0.0,0.0,171.6,0.0,0.0,,0.0,0.0,43.0,0.0,43.0,2.3,1.0,5.0,0.0,0,0.8,0,6.8,6.8,5.112781954887218,-2.8127819548872184,2025-04-29
Mumbai,TULA HOSPITALITY & WELLNESS LLP,THW,Pluckk Pineapple Juice 250Ml (Ambient),,pack,250 ml,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Mumbai,Lakewood malls private limited,LMH,Pluckk Mango Juice 250Ml (Ambient),,pack,250 ml,61.9,61.9,5,5,309.5,44.8,27.6,0.0,0.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,27.6,1.0,5.0,0.0,0,0.8,0,6.8,6.8,10.98546042003231,16.61453957996769,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Spinach [Palak],,pack,0.25KG,24.0,24.0,240,240,5760.0,12.5,47.9,0.0,0.0,47.9,11.5,0.0,0.0,0.0,0.0,47.9,,0.0,0.0,0.0,0.0,47.9,0.0,2.4,2.2,0.9,0,0.3,0,5.8,5.8,24.166666666666668,-24.166666666666668,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Coconut [Large],,pack,1EA,47.0,47.0,9,9,423.0,36.7,21.9,0.0,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,21.9,2.3,2.3,2.9,0,0.2,0,7.7,7.7,16.382978723404257,5.517021276595742,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Ginger [Adrak],,pack,0.2,14.0,14.0,68,68,952.0,5.9,57.9,7.9,0.8,57.0,0.4,0.0,0.0,0.0,0.0,2.9,,0.0,0.0,0.0,0.0,2.9,54.2,2.6,2.4,0.6,0,0.3,0,5.9,5.9,42.142857142857146,12.057142857142857,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Lady Finger (Bhindi),,pack,0.5,20.0,20.0,280,279,5580.0,12.0,40.0,0.0,0.0,40.0,0.1,0.0,0.0,0.0,0.0,0.5,,0.0,0.0,0.0,0.0,0.5,39.5,2.6,2.3,1.2,0,0.3,0,6.4,6.4,32.0,7.5,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Lemon 200 gms,,pack,200,49.0,49.0,44,44,2156.0,24.0,51.0,6.0,0.3,50.7,0.5,372.4,0.0,74.5,0.0,1.0,,17.3,0.0,3.5,0.0,21.7,29.0,2.6,2.3,0.7,0,0.3,0,5.9,5.9,12.040816326530612,16.95918367346939,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Chilli Green - 100 Gms,,pack,100 Gms,9.0,9.0,62,62,558.0,4.0,55.6,23.8,4.3,51.3,0.1,0.0,4.2,0.0,0.0,1.1,,0.0,0.8,0.0,0.0,1.9,49.4,2.6,2.3,0.2,0,0.3,0,5.4,5.4,60.00000000000001,-10.600000000000009,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Sliced Ash Gourd [Petha],,pack,0.25KG,22.0,22.0,21,21,462.0,2.5,88.6,0.0,0.0,88.6,2.8,0.0,0.0,0.0,0.0,12.7,,0.0,0.0,0.0,0.0,12.7,75.9,4.0,2.0,5.7,0,0.8,0,12.5,12.5,56.81818181818182,19.081818181818186,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Ridge Gourd [Turai],,pack,0.5KG,20.0,20.0,70,69,1380.0,14.0,30.0,78.4,5.7,24.3,1.2,0.0,25.6,0.0,0.0,6.0,,0.0,1.9,0.0,0.0,7.9,16.5,2.5,2.3,1.5,0,0.3,0,6.6,6.7,33.5,-17.0,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Potato,,pack,1KG,29.0,29.0,76,76,2204.0,24.8,14.5,0.0,0.0,14.5,0.7,293.3,0.0,10.9,0.0,2.4,,13.3,0.0,0.5,0.0,16.2,-1.7,2.5,2.3,2.7,0,0.3,0,7.8,7.8,26.89655172413793,-28.596551724137928,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Beans Haricot,,pack,0.5KG,46.0,46.0,16,16,736.0,34.6,24.8,18.0,2.4,22.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,22.3,2.3,2.3,1.8,0,0.3,0,6.7,6.7,14.565217391304348,7.734782608695653,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Cucumber European,,pack,0.5KG,28.0,28.0,116,116,3248.0,10.1,63.9,113.1,3.5,60.4,0.3,0.0,0.0,0.0,0.0,1.1,,0.0,0.0,0.0,0.0,1.1,59.4,2.6,2.3,1.7,0,0.3,0,6.9,6.9,24.642857142857146,34.75714285714285,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Cucumber Madras,,pack,1 EA,24.0,24.0,14,14,336.0,15.0,37.5,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,37.5,2.5,2.3,1.1,0,0.3,0,6.2,6.2,25.833333333333336,11.666666666666664,2025-04-29
Bangalore,Amazon - Bangalore,AZB,"Pluckk Fresh Premium Onion, 1Kg",,pack,1 kg,27.0,27.0,116,116,3132.0,22.9,15.2,0.0,0.0,15.2,0.4,0.0,0.0,139.1,0.0,1.5,,0.0,0.0,4.4,0.0,5.9,9.3,2.6,2.4,2.7,0,0.3,0,8.0,8.0,29.629629629629626,-20.329629629629625,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Tomato Country,,pack,1KG,22.0,22.0,102,102,2244.0,16.0,27.3,172.0,7.7,19.6,0.3,0.0,0.0,10.4,0.0,1.4,,0.0,0.0,0.5,0.0,1.8,17.8,2.5,2.3,1.4,0,0.3,0,6.5,6.5,29.545454545454547,-11.745454545454546,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Tomato Hybrid,,pack,1KG,25.0,25.0,88,87,2175.0,17.0,32.0,185.0,8.5,23.5,0.4,0.0,0.0,0.0,0.0,1.6,,0.0,0.0,0.0,0.0,1.6,21.9,2.5,2.3,1.5,0,0.3,0,6.6,6.7,26.8,-4.900000000000002,2025-04-29
Bangalore,Amazon - Bangalore,AZB,"Pluckk Fresh Ozone Washed Premium Capsicum Green, 500g",,pack,500 gms,21.0,21.0,26,26,546.0,15.7,25.2,10.7,2.0,23.3,0.6,0.0,0.0,0.0,0.0,2.9,,0.0,0.0,0.0,0.0,2.9,20.4,2.4,2.3,1.6,0,0.3,0,6.6,6.6,31.428571428571427,-11.028571428571428,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Pineapple (1.5kg),,ea,1,90.0,90.0,9,9,810.0,78.6,12.7,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.7,2.4,2.3,4.5,0,0.2,0,9.4,9.4,10.444444444444445,2.2555555555555546,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Broccoli,,pack,1EA,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Carrot Hill [Ooty],,pack,0.25KG,20.0,20.0,66,66,1320.0,9.9,50.5,0.0,0.0,50.5,0.9,0.0,6.6,63.6,0.0,4.5,,0.0,0.5,4.8,0.0,9.8,40.7,2.7,2.3,1.5,0,0.3,0,6.8,6.8,34.0,6.700000000000003,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Peeled Garlic,,pack,150gms,60.0,60.0,13,13,780.0,33.0,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.0,1.8,2.0,2.4,0,0.8,0,7.0,7.0,11.666666666666666,33.333333333333336,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Pumpkin Cut,,pack,200 GM,21.0,21.0,17,17,357.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,4.0,2.0,5.7,0,0.8,0,12.5,12.5,59.523809523809526,40.476190476190474,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Sugarcane Diced,,pack,0.175 Kg,27.0,27.0,18,18,486.0,4.9,81.9,0.0,0.0,81.9,4.4,0.0,0.0,0.0,0.0,16.3,,0.0,0.0,0.0,0.0,16.3,65.6,4.0,2.0,3.7,0,0.8,0,10.5,10.5,38.88888888888889,26.7111111111111,2025-04-29
Bangalore,Amazon - Bangalore,AZB,"Pluckk Fresh SweetLime (Mosambi), 4 Pc (approx. 800g)",,pack,800 GM,70.0,70.0,13,13,910.0,59.3,15.3,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.3,2.4,2.3,5.5,0,0.3,0,10.5,10.5,15.0,0.3000000000000007,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Mango Banganapalli 3 Pc,,pack,3 Pc,124.0,124.0,14,14,1736.0,110.0,11.3,0.0,0.0,11.3,32.9,0.0,0.0,0.0,0.0,26.5,,0.0,0.0,0.0,0.0,26.5,-15.2,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,-15.2,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Mango Alphonso (Ratnagiri) 2 pc,,pack,2 Pc,188.0,188.0,26,26,4888.0,160.0,14.9,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.9,0.5,2.0,7.0,0,1.0,0,10.5,10.5,5.585106382978723,9.314893617021276,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Mango Totapuri (Ripe),,pack,0.6,33.0,33.0,36,36,1188.0,24.4,26.1,0.0,0.0,26.1,24.2,0.0,0.0,285.0,0.0,73.3,,0.0,0.0,24.0,0.0,97.3,-71.3,0.5,2.0,2.0,0,1.0,0,5.5,5.5,16.666666666666664,-87.96666666666667,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Muskmelon,,pack,1EA,16.0,16.0,30,30,480.0,15.9,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6,2.4,2.3,3.1,0,0.3,0,8.1,8.1,50.625,-50.025,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Watermelon Kiran,,pack,1EA,100.0,100.0,16,16,1600.0,38.0,62.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,62.0,2.5,2.3,5.4,0,0.3,0,10.5,10.5,10.5,51.5,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Imported Avocado Hass,,pack,1EA,86.0,86.0,15,15,1290.0,40.4,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,53.0,2.7,2.4,7.9,0,0.3,0,13.3,13.3,15.465116279069768,37.53488372093023,2025-04-29
Bangalore,Amazon - Bangalore,AZB,Papaya Cut Papaya KG Code,,pack,0.2 Kg,33.0,33.0,16,16,528.0,3.9,88.2,0.0,0.0,88.2,2.2,0.0,0.0,0.0,0.0,6.7,,0.0,0.0,0.0,0.0,6.7,81.5,4.0,2.0,5.7,0,0.8,0,12.5,12.5,37.878787878787875,43.621212121212125,2025-04-29
